,Unnamed: 0,root,base,class,split,class name,Circles,Avg Circles Area,Circle Centers STD,Contour Area,Contour Count,Contour Area Std
1928,1928,Original/Benign/WBC-Benign-093.jpg,WBC-Benign-093.jpg,0,train,Benign,25,1825.482030025488,106.89224475069028,,0,
1929,1929,Original/Benign/WBC-Benign-087.jpg,WBC-Benign-087.jpg,0,train,Benign,16,1604.4275654520886,123.5908570496498,178.67857142857142,14,103.03130716001832
1930,1930,Original/Benign/WBC-Benign-118.jpg,WBC-Benign-118.jpg,0,train,Benign,29,1721.4772889315063,114.43767613825464,345.125,4,213.08665344173951
1931,1931,Original/Benign/WBC-Benign-124.jpg,WBC-Benign-124.jpg,0,train,Benign,22,1835.2570167314925,111.5225988862426,175.88888888888889,9,121.54897910302519
1932,1932,Original/Benign/WBC-Benign-130.jpg,WBC-Benign-130.jpg,0,train,Benign,28,1723.404135853486,123.15656641412323,94.0,4,47.7964433823271
1933,1933,Original/Benign/WBC-Benign-468.jpg,WBC-Benign-468.jpg,0,test,Benign,26,1717.6761659523102,118.6783535213945,115.5,1,0.0
1934,1934,Original/Benign/WBC-Benign-440.jpg,WBC-Benign-440.jpg,0,valid,Benign,15,1702.3532320083416,118.5457680539404,123.20833333333333,24,71.5278087917948
1935,1935,Original/Benign/WBC-Benign-326.jpg,WBC-Benign-326.jpg,0,train,Benign,35,1817.8199942822744,115.28807388953832,,0,
1936,1936,Original/Benign/WBC-Benign-332.jpg,WBC-Benign-332.jpg,0,train,Benign,31,1676.2511466474512,119.77665215760744,,0,
1937,1937,Original/Benign/WBC-Benign-454.jpg,WBC-Benign-454.jpg,0,valid,Benign,14,1723.404135853486,137.2662508024629,390.0,1,0.0
1938,1938,Original/Benign/WBC-Benign-483.jpg,WBC-Benign-483.jpg,0,test,Benign,23,1839.515152230258,106.43551232154856,903.0,1,0.0
1939,1939,Original/Benign/WBC-Benign-497.jpg,WBC-Benign-497.jpg,0,test,Benign,27,1725.4749126398317,117.3748778526193,217.0,2,127.5
1940,1940,Original/Benign/WBC-Benign-496.jpg,WBC-Benign-496.jpg,0,test,Benign,38,1681.4962578520774,113.10958475637494,94.5,1,0.0
1941,1941,Original/Benign/WBC-Benign-482.jpg,WBC-Benign-482.jpg,0,test,Benign,34,1846.0685221674275,109.33525782277702,899.5,1,0.0
1942,1942,Original/Benign/WBC-Benign-333.jpg,WBC-Benign-333.jpg,0,train,Benign,36,1725.4749126398317,119.95523314645628,396.5,1,0.0
1943,1943,Original/Benign/WBC-Benign-455.jpg,WBC-Benign-455.jpg,0,test,Benign,32,1708.2993688022252,116.56989186988022,386.5,1,0.0
1944,1944,Original/Benign/WBC-Benign-441.jpg,WBC-Benign-441.jpg,0,valid,Benign,25,1678.2433237282758,123.2151218175424,,0,
1945,1945,Original/Benign/WBC-Benign-327.jpg,WBC-Benign-327.jpg,0,train,Benign,39,1802.1534258449356,109.50900400523494,68.0,1,0.0
1946,1946,Original/Benign/WBC-Benign-469.jpg,WBC-Benign-469.jpg,0,test,Benign,29,1659.126268499892,116.7158558771653,,0,
1947,1947,Original/Benign/WBC-Benign-131.jpg,WBC-Benign-131.jpg,0,train,Benign,30,1781.0139790850242,116.53537238648669,237.25,2,134.75
1948,1948,Original/Benign/WBC-Benign-125.jpg,WBC-Benign-125.jpg,0,train,Benign,30,1754.5963379714417,114.78132284618567,82.5,1,0.0
1949,1949,Original/Benign/WBC-Benign-119.jpg,WBC-Benign-119.jpg,0,train,Benign,23,1701.6018899753378,114.52220601833478,121.0,1,0.0
1950,1950,Original/Benign/WBC-Benign-086.jpg,WBC-Benign-086.jpg,0,train,Benign,21,1742.0858870412626,122.7880327080684,163.83333333333334,3,58.71446916126287
1951,1951,Original/Benign/WBC-Benign-092.jpg,WBC-Benign-092.jpg,0,train,Benign,29,1766.7178655857267,114.1726594132995,205.5,3,62.59526073647003
1952,1952,Original/Benign/WBC-Benign-045.jpg,WBC-Benign-045.jpg,0,train,Benign,19,1654.4847089648852,115.4181694969136,206.28571428571428,7,97.5814155106454
1953,1953,Original/Benign/WBC-Benign-051.jpg,WBC-Benign-051.jpg,0,train,Benign,36,1611.426150671689,121.84334074078993,256.625,4,91.80235223021249
1954,1954,Original/Benign/WBC-Benign-079.jpg,WBC-Benign-079.jpg,0,train,Benign,23,1781.3982945565465,113.6854429148633,,0,
1955,1955,Original/Benign/WBC-Benign-284.jpg,WBC-Benign-284.jpg,0,train,Benign,21,1692.4916844271718,119.70677368871073,227.34615384615384,13,217.96518640646974
1956,1956,Original/Benign/WBC-Benign-290.jpg,WBC-Benign-290.jpg,0,train,Benign,18,1653.7375102800622,122.89130720029436,228.84615384615384,13,198.290228687395
1957,1957,Original/Benign/WBC-Benign-247.jpg,WBC-Benign-247.jpg,0,train,Benign,35,1833.1601794085389,113.88841071731942,810.5,1,0.0
1958,1958,Original/Benign/WBC-Benign-253.jpg,WBC-Benign-253.jpg,0,train,Benign,35,1624.262952542054,114.75542337548444,,0,
1959,1959,Original/Benign/WBC-Benign-279.jpg,WBC-Benign-279.jpg,0,train,Benign,28,1695.5703407886797,118.7845860618444,231.5,1,0.0
1960,1960,Original/Benign/WBC-Benign-245.jpg,WBC-Benign-245.jpg,0,train,Benign,11,1667.9631437841017,108.06894122655387,,0,
1961,1961,Original/Benign/WBC-Benign-251.jpg,WBC-Benign-251.jpg,0,train,Benign,16,1732.7324226662504,126.898861151313,418.0,2,13.5
1962,1962,Original/Benign/WBC-Benign-286.jpg,WBC-Benign-286.jpg,0,train,Benign,32,1782.1189978138889,122.74868859758077,489.5,1,0.0
1963,1963,Original/Benign/WBC-Benign-292.jpg,WBC-Benign-292.jpg,0,train,Benign,32,1790.4175616706643,125.01822174649648,332.0,2,190.5
1964,1964,Original/Benign/WBC-Benign-047.jpg,WBC-Benign-047.jpg,0,train,Benign,37,1956.9140162425829,117.96962862371724,163.5,1,0.0
1965,1965,Original/Benign/WBC-Benign-053.jpg,WBC-Benign-053.jpg,0,train,Benign,22,1553.3615389615345,103.50009757212769,173.72727272727272,11,124.2218257130005
1966,1966,Original/Benign/WBC-Benign-084.jpg,WBC-Benign-084.jpg,0,train,Benign,28,1498.3796732648736,108.67000634291465,78.5,1,0.0
1967,1967,Original/Benign/WBC-Benign-090.jpg,WBC-Benign-090.jpg,0,train,Benign,13,1707.6751614926268,114.65331739337157,146.5,7,75.95769499248532
1968,1968,Original/Benign/WBC-Benign-133.jpg,WBC-Benign-133.jpg,0,train,Benign,21,2014.2049798141547,111.36549608533616,317.5,1,0.0
1969,1969,Original/Benign/WBC-Benign-127.jpg,WBC-Benign-127.jpg,0,train,Benign,26,1860.756229755085,109.58749751773328,131.0,1,0.0
1970,1970,Original/Benign/WBC-Benign-319.jpg,WBC-Benign-319.jpg,0,train,Benign,23,1473.1830493656273,133.93439282490732,106.5,3,13.159280628767922
1971,1971,Original/Benign/WBC-Benign-457.jpg,WBC-Benign-457.jpg,0,test,Benign,19,1561.6666841956376,121.13763035740897,172.83333333333334,3,68.63470129768339
1972,1972,Original/Benign/WBC-Benign-331.jpg,WBC-Benign-331.jpg,0,train,Benign,20,1719.6798708458098,114.9348024871286,222.4375,8,179.44992990734212
1973,1973,Original/Benign/WBC-Benign-325.jpg,WBC-Benign-325.jpg,0,train,Benign,15,1754.5963379714417,119.77322773551752,195.21428571428572,7,159.65830861625736
1974,1974,Original/Benign/WBC-Benign-443.jpg,WBC-Benign-443.jpg,0,valid,Benign,32,1724.568794807146,117.22272688977957,,0,
1975,1975,Original/Benign/WBC-Benign-494.jpg,WBC-Benign-494.jpg,0,test,Benign,30,1825.482030025488,119.97847245559171,126.5,4,127.6357120871741
1976,1976,Original/Benign/WBC-Benign-480.jpg,WBC-Benign-480.jpg,0,test,Benign,27,1793.803984535988,114.80453804953244,,0,
1977,1977,Original/Benign/WBC-Benign-481.jpg,WBC-Benign-481.jpg,0,test,Benign,31,1635.0165351278113,116.44205329364078,141.33333333333334,3,74.14437867356425
1978,1978,Original/Benign/WBC-Benign-495.jpg,WBC-Benign-495.jpg,0,test,Benign,37,1845.853931656183,126.53318572270436,278.5,2,3.0
1979,1979,Original/Benign/WBC-Benign-324.jpg,WBC-Benign-324.jpg,0,train,Benign,38,1688.28331960435,123.85439518270316,285.0,2,252.0
1980,1980,Original/Benign/WBC-Benign-442.jpg,WBC-Benign-442.jpg,0,valid,Benign,14,1686.3427642249055,116.19701907596205,173.66666666666666,3,100.57860386561129
1981,1981,Original/Benign/WBC-Benign-456.jpg,WBC-Benign-456.jpg,0,test,Benign,19,1805.7548506580365,117.32134271205292,292.375,4,110.52566161303899
1982,1982,Original/Benign/WBC-Benign-330.jpg,WBC-Benign-330.jpg,0,train,Benign,33,1859.808677266433,109.6530621401331,158.0,2,61.0
1983,1983,Original/Benign/WBC-Benign-318.jpg,WBC-Benign-318.jpg,0,train,Benign,32,1865.9720820809569,117.49748624973827,183.5,1,0.0
1984,1984,Original/Benign/WBC-Benign-126.jpg,WBC-Benign-126.jpg,0,train,Benign,32,1773.8397105282097,105.29902995266762,217.25,4,35.695763053897586
1985,1985,Original/Benign/WBC-Benign-132.jpg,WBC-Benign-132.jpg,0,train,Benign,27,1649.0091709973728,116.5376388483224,265.27272727272725,11,232.17825867564105
1986,1986,Original/Benign/WBC-Benign-091.jpg,WBC-Benign-091.jpg,0,train,Benign,25,1566.898394716946,116.43604422079164,528.0,1,0.0
1987,1987,Original/Benign/WBC-Benign-085.jpg,WBC-Benign-085.jpg,0,train,Benign,31,1692.888773213284,120.15111216597587,139.25,4,71.29998246844104
1988,1988,Original/Benign/WBC-Benign-052.jpg,WBC-Benign-052.jpg,0,train,Benign,28,1875.6780323274363,106.49498928220147,257.5,4,130.67947428728047
1989,1989,Original/Benign/WBC-Benign-046.jpg,WBC-Benign-046.jpg,0,train,Benign,28,1677.1403652233796,128.3613174937022,182.5,1,0.0
1990,1990,Original/Benign/WBC-Benign-293.jpg,WBC-Benign-293.jpg,0,train,Benign,10,1772.1861662596054,114.03151391459978,228.6153846153846,13,200.34059017334934
1991,1991,Original/Benign/WBC-Benign-287.jpg,WBC-Benign-287.jpg,0,train,Benign,17,1652.902605580363,121.46781173018014,193.42307692307693,13,156.88332829916905
1992,1992,Original/Benign/WBC-Benign-250.jpg,WBC-Benign-250.jpg,0,train,Benign,29,1766.7178655857267,120.08672353764902,,0,
1993,1993,Original/Benign/WBC-Benign-244.jpg,WBC-Benign-244.jpg,0,train,Benign,33,1746.629963069185,115.12377057352307,323.5,1,0.0
1994,1994,Original/Benign/WBC-Benign-278.jpg,WBC-Benign-278.jpg,0,train,Benign,22,1691.3728666197435,120.2337761189108,237.0,8,128.6829922717062
1995,1995,Original/Benign/WBC-Benign-240.jpg,WBC-Benign-240.jpg,0,train,Benign,23,1781.3982945565465,115.58326810641508,284.5,1,0.0
1996,1996,Original/Benign/WBC-Benign-254.jpg,WBC-Benign-254.jpg,0,train,Benign,15,1617.0359850744803,111.662333299261,252.0,1,0.0
1997,1997,Original/Benign/WBC-Benign-268.jpg,WBC-Benign-268.jpg,0,train,Benign,32,1573.1224139923834,112.9913549342432,263.0,1,0.0
1998,1998,Original/Benign/WBC-Benign-283.jpg,WBC-Benign-283.jpg,0,train,Benign,26,1768.1191884460438,122.87797031164835,,0,
1999,1999,Original/Benign/WBC-Benign-297.jpg,WBC-Benign-297.jpg,0,train,Benign,31,1635.0165351278113,119.0236371029387,419.25,2,84.75
2000,2000,Original/Benign/WBC-Benign-042.jpg,WBC-Benign-042.jpg,0,train,Benign,32,1740.9153270964505,115.28652303245278,265.85714285714283,7,117.7214370227185
2001,2001,Original/Benign/WBC-Benign-056.jpg,WBC-Benign-056.jpg,0,train,Benign,25,1825.482030025488,119.58277581380426,141.83333333333334,3,28.255776203970914
2002,2002,Original/Benign/WBC-Benign-081.jpg,WBC-Benign-081.jpg,0,train,Benign,31,1626.8312336630158,125.67888959095204,,0,
2003,2003,Original/Benign/WBC-Benign-095.jpg,WBC-Benign-095.jpg,0,train,Benign,31,1751.7674850045896,114.71274392307318,704.5,2,277.0
2004,2004,Original/Benign/WBC-Benign-136.jpg,WBC-Benign-136.jpg,0,train,Benign,13,1768.1191884460438,106.104455055563,244.54545454545453,11,202.54017048762702
2005,2005,Original/Benign/WBC-Benign-122.jpg,WBC-Benign-122.jpg,0,train,Benign,29,1650.312864331975,118.87841835922896,,0,
2006,2006,Original/Benign/WBC-Benign-334.jpg,WBC-Benign-334.jpg,0,train,Benign,10,1468.9919190581395,107.06841796236124,172.5,4,85.9556571727539
2007,2007,Original/Benign/WBC-Benign-452.jpg,WBC-Benign-452.jpg,0,valid,Benign,13,1439.5022419079978,124.3826873864623,153.6875,8,62.015087629946954
2008,2008,Original/Benign/WBC-Benign-446.jpg,WBC-Benign-446.jpg,0,valid,Benign,26,1757.9721839212552,117.09916764996076,152.0,7,44.48996676619508
2009,2009,Original/Benign/WBC-Benign-320.jpg,WBC-Benign-320.jpg,0,train,Benign,33,1746.629963069185,130.5487156251365,150.0,2,108.5
2010,2010,Original/Benign/WBC-Benign-308.jpg,WBC-Benign-308.jpg,0,train,Benign,22,1399.7709184057394,123.32234232247175,170.0,7,87.73743296254537
2011,2011,Original/Benign/WBC-Benign-491.jpg,WBC-Benign-491.jpg,0,test,Benign,25,1740.5876408090774,106.29069620065854,,0,
2012,2012,Original/Benign/WBC-Benign-485.jpg,WBC-Benign-485.jpg,0,test,Benign,29,1572.0484270538957,117.03530515182146,219.5,1,0.0
2013,2013,Original/Benign/WBC-Benign-484.jpg,WBC-Benign-484.jpg,0,test,Benign,22,1610.1525477570594,115.37336479111636,,0,
2014,2014,Original/Benign/WBC-Benign-490.jpg,WBC-Benign-490.jpg,0,test,Benign,26,1677.847348191701,119.12859117972188,,0,
2015,2015,Original/Benign/WBC-Benign-309.jpg,WBC-Benign-309.jpg,0,train,Benign,31,1684.559689790512,120.27992520716424,,0,
2016,2016,Original/Benign/WBC-Benign-447.jpg,WBC-Benign-447.jpg,0,valid,Benign,30,1702.3532320083416,119.42188466942548,227.5,2,5.0
2017,2017,Original/Benign/WBC-Benign-321.jpg,WBC-Benign-321.jpg,0,train,Benign,28,1568.6754270603876,117.1571179127913,,0,
2018,2018,Original/Benign/WBC-Benign-335.jpg,WBC-Benign-335.jpg,0,train,Benign,29,1794.1438649737715,114.86586367587908,340.0,1,0.0
2019,2019,Original/Benign/WBC-Benign-453.jpg,WBC-Benign-453.jpg,0,valid,Benign,36,1514.831966857323,111.53815385879678,334.75,2,1.75
2020,2020,Original/Benign/WBC-Benign-123.jpg,WBC-Benign-123.jpg,0,train,Benign,30,1745.8343225086967,123.077019908398,79.25,4,38.478078174461885
2021,2021,Original/Benign/WBC-Benign-137.jpg,WBC-Benign-137.jpg,0,train,Benign,32,1757.3389656701386,109.09539028790428,,0,
2022,2022,Original/Benign/WBC-Benign-094.jpg,WBC-Benign-094.jpg,0,train,Benign,21,1830.5990058764285,119.07879042613942,185.66666666666666,9,110.46417217058811
2023,2023,Original/Benign/WBC-Benign-080.jpg,WBC-Benign-080.jpg,0,train,Benign,27,1853.4277675022404,115.1357551415024,271.5,3,216.9162664870172
2024,2024,Original/Benign/WBC-Benign-057.jpg,WBC-Benign-057.jpg,0,train,Benign,17,1667.9631437841017,117.705389943305,273.46153846153845,13,214.11476627289085
2025,2025,Original/Benign/WBC-Benign-043.jpg,WBC-Benign-043.jpg,0,train,Benign,27,1677.4807458334371,115.86229341584723,62.333333333333336,3,12.057731498457281
2026,2026,Original/Benign/WBC-Benign-296.jpg,WBC-Benign-296.jpg,0,train,Benign,13,1367.0862096159808,110.7550156748331,159.33333333333334,9,69.75273789927134
2027,2027,Original/Benign/WBC-Benign-282.jpg,WBC-Benign-282.jpg,0,train,Benign,33,1786.6430975327382,124.45719149181625,178.66666666666666,3,47.60310447392644
2028,2028,Original/Benign/WBC-Benign-269.jpg,WBC-Benign-269.jpg,0,train,Benign,23,1634.6602253418623,121.84134424978411,210.8181818181818,11,150.28159518463886
2029,2029,Original/Benign/WBC-Benign-255.jpg,WBC-Benign-255.jpg,0,train,Benign,32,1815.428912667565,117.11583718781397,,0,
2030,2030,Original/Benign/WBC-Benign-241.jpg,WBC-Benign-241.jpg,0,train,Benign,26,1747.8543794094874,110.97171748858057,93.75,2,10.75
2031,2031,Original/Benign/WBC-Benign-257.jpg,WBC-Benign-257.jpg,0,train,Benign,11,1315.5937965716548,144.910627519855,142.78571428571428,7,80.64687450451468
2032,2032,Original/Benign/WBC-Benign-243.jpg,WBC-Benign-243.jpg,0,train,Benign,30,1693.7228112709445,115.66587495832307,,0,
2033,2033,Original/Benign/WBC-Benign-294.jpg,WBC-Benign-294.jpg,0,train,Benign,30,1754.5963379714417,119.12857596344172,46.0,1,0.0
2034,2034,Original/Benign/WBC-Benign-280.jpg,WBC-Benign-280.jpg,0,train,Benign,33,1699.212359555411,111.35778876305535,144.5,2,114.5
2035,2035,Original/Benign/WBC-Benign-055.jpg,WBC-Benign-055.jpg,0,train,Benign,26,1934.4424626135144,116.3020549000864,168.75,2,114.75
2036,2036,Original/Benign/WBC-Benign-041.jpg,WBC-Benign-041.jpg,0,train,Benign,14,1613.4285439556334,91.3039098951462,407.125,4,257.51513911807206
2037,2037,Original/Benign/WBC-Benign-069.jpg,WBC-Benign-069.jpg,0,train,Benign,34,1806.581566843,114.51291435436389,196.25,4,149.62975138654747
2038,2038,Original/Benign/WBC-Benign-096.jpg,WBC-Benign-096.jpg,0,train,Benign,29,1641.5229312803506,116.5432579205152,201.0,1,0.0
2039,2039,Original/Benign/WBC-Benign-082.jpg,WBC-Benign-082.jpg,0,train,Benign,26,1778.2953929838536,115.81727270914834,,0,
2040,2040,Original/Benign/WBC-Benign-121.jpg,WBC-Benign-121.jpg,0,train,Benign,31,1692.888773213284,113.53079950954526,250.0,1,0.0
2041,2041,Original/Benign/WBC-Benign-135.jpg,WBC-Benign-135.jpg,0,train,Benign,24,1700.193570656409,111.40353875681792,173.75,2,108.75
2042,2042,Original/Benign/WBC-Benign-109.jpg,WBC-Benign-109.jpg,0,train,Benign,24,1657.288207079451,120.12645821327254,160.27272727272728,11,93.10315970528302
2043,2043,Original/Benign/WBC-Benign-323.jpg,WBC-Benign-323.jpg,0,train,Benign,29,1858.9593526161216,109.48135042464456,,0,
2044,2044,Original/Benign/WBC-Benign-445.jpg,WBC-Benign-445.jpg,0,valid,Benign,32,1659.9537284937644,113.82326270991916,,0,
2045,2045,Original/Benign/WBC-Benign-451.jpg,WBC-Benign-451.jpg,0,valid,Benign,33,1667.9631437841017,122.3510190002431,78.25,2,28.25
2046,2046,Original/Benign/WBC-Benign-337.jpg,WBC-Benign-337.jpg,0,train,Benign,30,1728.3760889458806,122.55192796273988,261.9,5,222.36218203642454
2047,2047,Original/Benign/WBC-Benign-479.jpg,WBC-Benign-479.jpg,0,test,Benign,27,1574.2763640097007,122.40617612552028,,0,
2048,2048,Original/Benign/WBC-Benign-486.jpg,WBC-Benign-486.jpg,0,test,Benign,32,1542.1256876702123,115.25804430493277,,0,
2049,2049,Original/Benign/WBC-Benign-492.jpg,WBC-Benign-492.jpg,0,test,Benign,29,1794.1438649737715,118.49105437474832,287.0,1,0.0
2050,2050,Original/Benign/WBC-Benign-493.jpg,WBC-Benign-493.jpg,0,test,Benign,36,1776.5973311155362,121.6318281747036,136.5,2,103.0
2051,2051,Original/Benign/WBC-Benign-487.jpg,WBC-Benign-487.jpg,0,test,Benign,31,1785.86434932469,113.4916586290298,271.0,1,0.0
2052,2052,Original/Benign/WBC-Benign-478.jpg,WBC-Benign-478.jpg,0,test,Benign,21,1643.613643583681,126.05809919211242,275.0,1,0.0
2053,2053,Original/Benign/WBC-Benign-450.jpg,WBC-Benign-450.jpg,0,valid,Benign,17,1683.0919837484012,117.2330994430541,276.0,5,114.8329221086009
2054,2054,Original/Benign/WBC-Benign-336.jpg,WBC-Benign-336.jpg,0,train,Benign,24,1711.0055851999634,112.45756928135958,166.5,3,162.08074119606766
2055,2055,Original/Benign/WBC-Benign-322.jpg,WBC-Benign-322.jpg,0,train,Benign,20,1529.8133561798534,126.36599939539131,248.65384615384616,13,181.3077902156976
2056,2056,Original/Benign/WBC-Benign-444.jpg,WBC-Benign-444.jpg,0,valid,Benign,31,1651.4487588965344,123.40070488425884,182.22727272727272,11,99.26510959783943
2057,2057,Original/Benign/WBC-Benign-108.jpg,WBC-Benign-108.jpg,0,train,Benign,34,1759.760709978317,116.74175826580554,198.0,2,32.5
2058,2058,Original/Benign/WBC-Benign-134.jpg,WBC-Benign-134.jpg,0,train,Benign,33,1699.212359555411,115.42782739123275,222.66666666666666,3,32.889545789235555
2059,2059,Original/Benign/WBC-Benign-120.jpg,WBC-Benign-120.jpg,0,train,Benign,25,1868.687210251696,116.57928399877386,193.42307692307693,13,150.98482426973683
2060,2060,Original/Benign/WBC-Benign-083.jpg,WBC-Benign-083.jpg,0,train,Benign,18,1711.0055851999634,117.11363300496753,183.1,15,149.79710722618555
2061,2061,Original/Benign/WBC-Benign-097.jpg,WBC-Benign-097.jpg,0,train,Benign,21,1583.5231950192256,114.79983968860242,240.78571428571428,7,150.9573868780896
2062,2062,Original/Benign/WBC-Benign-068.jpg,WBC-Benign-068.jpg,0,train,Benign,21,1908.213037765268,105.11330680009291,,0,
2063,2063,Original/Benign/WBC-Benign-040.jpg,WBC-Benign-040.jpg,0,train,Benign,23,1816.156466577774,115.44245502325936,425.2,5,330.46400711726534
2064,2064,Original/Benign/WBC-Benign-054.jpg,WBC-Benign-054.jpg,0,train,Benign,26,1677.847348191701,98.2438994460961,117.5,1,0.0
2065,2065,Original/Benign/WBC-Benign-281.jpg,WBC-Benign-281.jpg,0,train,Benign,22,1587.3137937710674,107.96344611992004,170.625,4,79.96981852549123
2066,2066,Original/Benign/WBC-Benign-295.jpg,WBC-Benign-295.jpg,0,train,Benign,33,1770.583465761636,115.55955846723604,94.5,1,0.0
2067,2067,Original/Benign/WBC-Benign-242.jpg,WBC-Benign-242.jpg,0,train,Benign,15,1789.8637243646672,141.20734749914095,616.5,1,0.0
2068,2068,Original/Benign/WBC-Benign-256.jpg,WBC-Benign-256.jpg,0,train,Benign,35,1660.6394944774972,122.87757580671315,371.0,1,0.0
2069,2069,Original/Benign/WBC-Benign-273.jpg,WBC-Benign-273.jpg,0,train,Benign,45,1600.2357251384035,121.66205241530471,483.5,1,0.0
2070,2070,Original/Benign/WBC-Benign-267.jpg,WBC-Benign-267.jpg,0,train,Benign,22,1762.5808388689247,115.72294904664736,31.5,1,0.0
2071,2071,Original/Benign/WBC-Benign-501.jpg,WBC-Benign-501.jpg,0,test,Benign,25,1740.5876408090774,123.5159182101482,,0,
2072,2072,Original/Benign/WBC-Benign-298.jpg,WBC-Benign-298.jpg,0,train,Benign,14,1613.4285439556334,128.22678972759462,103.0,1,0.0
2073,2073,Original/Benign/WBC-Benign-059.jpg,WBC-Benign-059.jpg,0,train,Benign,32,1765.579699813626,120.97278453341325,180.0,3,25.321269057191163
2074,2074,Original/Benign/WBC-Benign-071.jpg,WBC-Benign-071.jpg,0,train,Benign,23,1769.8868656048037,120.04043081878253,,0,
2075,2075,Original/Benign/WBC-Benign-065.jpg,WBC-Benign-065.jpg,0,train,Benign,33,1730.7515912503522,106.29049765106024,148.0,1,0.0
2076,2076,Original/Benign/WBC-Benign-139.jpg,WBC-Benign-139.jpg,0,train,Benign,33,1652.4472918698089,116.11370850655666,,0,
2077,2077,Original/Benign/WBC-Benign-105.jpg,WBC-Benign-105.jpg,0,train,Benign,25,1751.0888998918365,118.16400808733306,48.5,1,0.0
2078,2078,Original/Benign/WBC-Benign-111.jpg,WBC-Benign-111.jpg,0,train,Benign,28,1667.9631437841017,114.87143321325168,206.25,4,170.94169327580676
2079,2079,Original/Benign/WBC-Benign-449.jpg,WBC-Benign-449.jpg,0,valid,Benign,21,1729.6201962217456,115.66751737193532,,0,
2080,2080,Original/Benign/WBC-Benign-461.jpg,WBC-Benign-461.jpg,0,test,Benign,25,1709.273359965301,126.79393786820164,120.5,1,0.0
2081,2081,Original/Benign/WBC-Benign-307.jpg,WBC-Benign-307.jpg,0,train,Benign,35,1787.332987707808,119.26146322961765,76.75,2,7.75
2082,2082,Original/Benign/WBC-Benign-313.jpg,WBC-Benign-313.jpg,0,train,Benign,20,1772.1861662596054,101.63570868779269,293.0,1,0.0
2083,2083,Original/Benign/WBC-Benign-475.jpg,WBC-Benign-475.jpg,0,test,Benign,32,1573.1224139923834,113.54024783343166,,0,
2084,2084,Original/Benign/WBC-Benign-312.jpg,WBC-Benign-312.jpg,0,train,Benign,23,1898.5648647622957,117.98627062132546,186.375,4,33.56965705812319
2085,2085,Original/Benign/WBC-Benign-474.jpg,WBC-Benign-474.jpg,0,test,Benign,27,1687.0254249867542,112.23401360734648,37.0,1,0.0
2086,2086,Original/Benign/WBC-Benign-460.jpg,WBC-Benign-460.jpg,0,test,Benign,25,1627.1582513482376,105.0941903578226,205.25,2,159.25
2087,2087,Original/Benign/WBC-Benign-306.jpg,WBC-Benign-306.jpg,0,train,Benign,35,1757.103799370757,115.1691621124932,,0,
2088,2088,Original/Benign/WBC-Benign-448.jpg,WBC-Benign-448.jpg,0,valid,Benign,16,1700.193570656409,120.1021000165276,267.0833333333333,6,117.33052198336497
2089,2089,Original/Benign/WBC-Benign-110.jpg,WBC-Benign-110.jpg,0,train,Benign,31,1785.86434932469,116.82876805814948,208.16666666666666,3,12.126646509054165
2090,2090,Original/Benign/WBC-Benign-104.jpg,WBC-Benign-104.jpg,0,train,Benign,22,1835.2570167314925,105.04556489780086,,0,
2091,2091,Original/Benign/WBC-Benign-138.jpg,WBC-Benign-138.jpg,0,train,Benign,35,1704.8230949147005,108.34693259420976,,0,
2092,2092,Original/Benign/WBC-Benign-064.jpg,WBC-Benign-064.jpg,0,train,Benign,27,1630.163506626568,109.03275756470404,,0,
2093,2093,Original/Benign/WBC-Benign-070.jpg,WBC-Benign-070.jpg,0,train,Benign,32,1757.3389656701386,130.31711800690152,158.5,4,51.98196802738426
2094,2094,Original/Benign/WBC-Benign-058.jpg,WBC-Benign-058.jpg,0,train,Benign,20,1798.7354020985354,114.0423141398838,185.0,1,0.0
2095,2095,Original/Benign/WBC-Benign-299.jpg,WBC-Benign-299.jpg,0,train,Benign,16,1636.0411420493278,103.36199590663416,204.33333333333334,12,153.4709979840563
2096,2096,Original/Benign/WBC-Benign-266.jpg,WBC-Benign-266.jpg,0,train,Benign,18,1583.5231950192256,124.8790451505415,123.3,5,9.2660671268883
2097,2097,Original/Benign/WBC-Benign-500.jpg,WBC-Benign-500.jpg,0,test,Benign,26,1778.2953929838536,117.77315124788755,,0,
2098,2098,Original/Benign/WBC-Benign-272.jpg,WBC-Benign-272.jpg,0,train,Benign,13,1667.9631437841017,105.97609549271849,218.75,8,157.70443081917514
2099,2099,Original/Benign/WBC-Benign-258.jpg,WBC-Benign-258.jpg,0,train,Benign,28,1944.3246557957275,117.31693020837398,140.625,4,93.48153226707402
2100,2100,Original/Benign/WBC-Benign-502.jpg,WBC-Benign-502.jpg,0,test,Benign,29,1685.7073077013986,107.63573319220517,,0,
2101,2101,Original/Benign/WBC-Benign-264.jpg,WBC-Benign-264.jpg,0,train,Benign,32,1765.579699813626,128.38079316932118,150.25,2,113.75
2102,2102,Original/Benign/WBC-Benign-270.jpg,WBC-Benign-270.jpg,0,train,Benign,23,1690.3516603839262,114.70646490132268,,0,
2103,2103,Original/Benign/WBC-Benign-066.jpg,WBC-Benign-066.jpg,0,train,Benign,23,1863.0230946600736,112.32852810013404,166.75,2,50.75
